run,seed,variable,lead_hours,wavenumber,power_ratio
pyramid_w2,0,Z500,120,25,93.78912513254788
pyramid_w2,0,Z500,120,26,119.07229983464494
pyramid_w2,0,Z500,120,27,160.22654459641487
pyramid_w2,0,Z500,120,28,199.23226668506823
pyramid_w2,0,Z500,120,29,253.66507608218149
pyramid_w2,0,Z500,120,30,293.655677447772
pyramid_w2,0,Z500,120,31,356.00760670056303
pyramid_w2,0,Z500,120,32,754.7221557077164
pyramid_w2,0,T850,120,1,0.9970840130388122
pyramid_w2,0,T850,120,2,0.9285735453201387
pyramid_w2,0,T850,120,3,0.9357033665802238
pyramid_w2,0,T850,120,4,0.8677879809480878
pyramid_w2,0,T850,120,5,0.7202917016984346
pyramid_w2,0,T850,120,6,0.7352772378854486
pyramid_w2,0,T850,120,7,0.8340896377298198
pyramid_w2,0,T850,120,8,0.9697816265288814
pyramid_w2,0,T850,120,9,1.2446483677474818
pyramid_w2,0,T850,120,10,1.463270074742771
pyramid_w2,0,T850,120,11,1.840246339337188
pyramid_w2,0,T850,120,12,2.274244712272642
pyramid_w2,0,T850,120,13,2.9587837133851163
pyramid_w2,0,T850,120,14,3.371241427904403
pyramid_w2,0,T850,120,15,3.99634140109406
pyramid_w2,0,T850,120,16,8.735134419143431
pyramid_w2,0,T850,120,17,5.352828541659655
pyramid_w2,0,T850,120,18,4.812996751301572
pyramid_w2,0,T850,120,19,5.62829969674581
pyramid_w2,0,T850,120,20,4.9754594469245
pyramid_w2,0,T850,120,21,5.474484381758848
pyramid_w2,0,T850,120,22,5.804236457335787
pyramid_w2,0,T850,120,23,6.035624475156721
pyramid_w2,0,T850,120,24,6.319598063767576
pyramid_w2,0,T850,120,25,7.290463229754747
pyramid_w2,0,T850,120,26,8.138465479688396
pyramid_w2,0,T850,120,27,10.171931890902387
pyramid_w2,0,T850,120,28,13.267816752825153
pyramid_w2,0,T850,120,29,16.994952982584536
pyramid_w2,0,T850,120,30,21.421961119409175
pyramid_w2,0,T850,120,31,24.70793161103238
pyramid_w2,0,T850,120,32,47.64572561960679
pyramid_w2,0,Q850,120,1,0.9337167767431644
pyramid_w2,0,Q850,120,2,0.9595303485717642
pyramid_w2,0,Q850,120,3,0.8707047746107711
pyramid_w2,0,Q850,120,4,0.8437079621907183
pyramid_w2,0,Q850,120,5,0.813428028208506
pyramid_w2,0,Q850,120,6,0.761648819842426
pyramid_w2,0,Q850,120,7,0.7681308697998039
pyramid_w2,0,Q850,120,8,0.788092815542359
pyramid_w2,0,Q850,120,9,0.8030616208074932
pyramid_w2,0,Q850,120,10,0.835764277868361
pyramid_w2,0,Q850,120,11,0.8856346896576794
pyramid_w2,0,Q850,120,12,0.8892717741901506
pyramid_w2,0,Q850,120,13,0.9543028893877865
pyramid_w2,0,Q850,120,14,1.0526937569799928
pyramid_w2,0,Q850,120,15,1.0825116578170857
pyramid_w2,0,Q850,120,16,1.5881470928337227
pyramid_w2,0,Q850,120,17,1.2018513508105773
pyramid_w2,0,Q850,120,18,1.1767443083837235
pyramid_w2,0,Q850,120,19,1.2594805257082418
pyramid_w2,0,Q850,120,20,1.2650718609531701
pyramid_w2,0,Q850,120,21,1.2707372404259458
pyramid_w2,0,Q850,120,22,1.2200637191486658
pyramid_w2,0,Q850,120,23,1.2753087249249273
pyramid_w2,0,Q850,120,24,1.3149195731062147
pyramid_w2,0,Q850,120,25,1.385448415485569
pyramid_w2,0,Q850,120,26,1.4367917920327289
pyramid_w2,0,Q850,120,27,1.539205246421353
pyramid_w2,0,Q850,120,28,1.6554997081272103
pyramid_w2,0,Q850,120,29,1.8385508996142084
pyramid_w2,0,Q850,120,30,1.9232354177299305
pyramid_w2,0,Q850,120,31,1.9978992999618364
pyramid_w2,0,Q850,120,32,3.677759932598563
pyramid_w2,0,TP6h,120,1,0.568964938032997
pyramid_w2,0,TP6h,120,2,0.4717839808784669
pyramid_w2,0,TP6h,120,3,0.4271468698005184
pyramid_w2,0,TP6h,120,4,0.2899545042205602
pyramid_w2,0,TP6h,120,5,0.23853896387021062
pyramid_w2,0,TP6h,120,6,0.18854437269167373
pyramid_w2,0,TP6h,120,7,0.1873787319993613
pyramid_w2,0,TP6h,120,8,0.17499239146221887
pyramid_w2,0,TP6h,120,9,0.1442937890439828
pyramid_w2,0,TP6h,120,10,0.13866552708184943
pyramid_w2,0,TP6h,120,11,0.1366367672705379
pyramid_w2,0,TP6h,120,12,0.15179529636459185
pyramid_w2,0,TP6h,120,13,0.1590030696544445
pyramid_w2,0,TP6h,120,14,0.14079215609312598
pyramid_w2,0,TP6h,120,15,0.15970308500065322
pyramid_w2,0,TP6h,120,16,0.2831668858805585
pyramid_w2,0,TP6h,120,17,0.14776393319660966
pyramid_w2,0,TP6h,120,18,0.11948660965979782
pyramid_w2,0,TP6h,120,19,0.12217225773416654
pyramid_w2,0,TP6h,120,20,0.11110857343769531
pyramid_w2,0,TP6h,120,21,0.10720154155958983
pyramid_w2,0,TP6h,120,22,0.10385297793832278
pyramid_w2,0,TP6h,120,23,0.09579915535143868
pyramid_w2,0,TP6h,120,24,0.0970019813720229
pyramid_w2,0,TP6h,120,25,0.09138307477228792
pyramid_w2,0,TP6h,120,26,0.0963285107988571
pyramid_w2,0,TP6h,120,27,0.09687662331680179
pyramid_w2,0,TP6h,120,28,0.12235178778834364
pyramid_w2,0,TP6h,120,29,0.11890159140556111
pyramid_w2,0,TP6h,120,30,0.13411816797695258
pyramid_w2,0,TP6h,120,31,0.13893007878489166
pyramid_w2,0,TP6h,120,32,0.2825682719003749
pyramid_w2,1,Z500,24,1,0.9831056216472311
pyramid_w2,1,Z500,24,2,0.9913062809179147
pyramid_w2,1,Z500,24,3,0.9565094656786594
pyramid_w2,1,Z500,24,4,0.8257851258767495
pyramid_w2,1,Z500,24,5,0.7596475340795137
pyramid_w2,1,Z500,24,6,0.6869848846601518
pyramid_w2,1,Z500,24,7,0.6734737092656171
pyramid_w2,1,Z500,24,8,0.712913736883119
pyramid_w2,1,Z500,24,9,0.8697034046663317
pyramid_w2,1,Z500,24,10,1.089681460742412
pyramid_w2,1,Z500,24,11,1.2721060456086302
pyramid_w2,1,Z500,24,12,1.5705012204049182
pyramid_w2,1,Z500,24,13,2.0170184636916715
pyramid_w2,1,Z500,24,14,2.4628834587882054
pyramid_w2,1,Z500,24,15,3.0125713321891636
pyramid_w2,1,Z500,24,16,4.4914440290633175
pyramid_w2,1,Z500,24,17,4.927614443694793
pyramid_w2,1,Z500,24,18,6.466757200174477
pyramid_w2,1,Z500,24,19,8.763911467653118
pyramid_w2,1,Z500,24,20,10.177277063646477
pyramid_w2,1,Z500,24,21,11.494680635075195
pyramid_w2,1,Z500,24,22,14.20125402068275
pyramid_w2,1,Z500,24,23,15.391579848045843
pyramid_w2,1,Z500,24,24,18.379876549525097
pyramid_w2,1,Z500,24,25,22.74458096714666
pyramid_w2,1,Z500,24,26,28.77835084253746
pyramid_w2,1,Z500,24,27,34.60332729747551
pyramid_w2,1,Z500,24,28,41.546630453167346
pyramid_w2,1,Z500,24,29,49.1094691384531
pyramid_w2,1,Z500,24,30,55.32850507283796
pyramid_w2,1,Z500,24,31,57.870508799246764
pyramid_w2,1,Z500,24,32,66.15518022154457
pyramid_w2,1,T850,24,1,1.003999294956798
pyramid_w2,1,T850,24,2,1.0003569514502328
pyramid_w2,1,T850,24,3,1.0093769442801104
pyramid_w2,1,T850,24,4,0.956530082366537
pyramid_w2,1,T850,24,5,0.9408532229194955
pyramid_w2,1,T850,24,6,0.9194553162239923
pyramid_w2,1,T850,24,7,0.8685142778421717
pyramid_w2,1,T850,24,8,0.8809329293632345
pyramid_w2,1,T850,24,9,0.9762186886174216
pyramid_w2,1,T850,24,10,1.0225329478962588
pyramid_w2,1,T850,24,11,1.0614398012601591
pyramid_w2,1,T850,24,12,1.1473538628714195
pyramid_w2,1,T850,24,13,1.2430862784967274
pyramid_w2,1,T850,24,14,1.3285577137224625
pyramid_w2,1,T850,24,15,1.410405460931286
pyramid_w2,1,T850,24,16,1.5892031706149077
pyramid_w2,1,T850,24,17,1.6753335440908033
pyramid_w2,1,T850,24,18,1.7595592982617907
pyramid_w2,1,T850,24,19,1.9018242524723084
pyramid_w2,1,T850,24,20,2.0124985891411744
pyramid_w2,1,T850,24,21,2.0500302430734867
pyramid_w2,1,T850,24,22,2.1700748964785026
pyramid_w2,1,T850,24,23,2.2393793642174105
pyramid_w2,1,T850,24,24,2.380459654506919
pyramid_w2,1,T850,24,25,2.5561617051596186
pyramid_w2,1,T850,24,26,2.7485683597650348
pyramid_w2,1,T850,24,27,2.996045046121218
pyramid_w2,1,T850,24,28,3.4498133334968477
pyramid_w2,1,T850,24,29,3.6909356405360487
pyramid_w2,1,T850,24,30,3.9398326029138704
pyramid_w2,1,T850,24,31,3.9862832851649626
pyramid_w2,1,T850,24,32,4.620067778119801
pyramid_w2,1,Q850,24,1,0.9821603308759683
pyramid_w2,1,Q850,24,2,0.9775453571387357
pyramid_w2,1,Q850,24,3,0.9833379119589706
pyramid_w2,1,Q850,24,4,0.9566012863638182
pyramid_w2,1,Q850,24,5,0.9362712850901911
pyramid_w2,1,Q850,24,6,0.9113660853076665
pyramid_w2,1,Q850,24,7,0.8730915624272613
pyramid_w2,1,Q850,24,8,0.8802842611583529
pyramid_w2,1,Q850,24,9,0.8781857571764744
pyramid_w2,1,Q850,24,10,0.8771314360039958
pyramid_w2,1,Q850,24,11,0.8691616399388203
pyramid_w2,1,Q850,24,12,0.8689178333850646
pyramid_w2,1,Q850,24,13,0.9263158006919461
pyramid_w2,1,Q850,24,14,0.8976930981102775
pyramid_w2,1,Q850,24,15,0.9361077950778929
pyramid_w2,1,Q850,24,16,0.969060397156383
pyramid_w2,1,Q850,24,17,0.9448751902461208
pyramid_w2,1,Q850,24,18,0.9412129041843604
pyramid_w2,1,Q850,24,19,0.9694339782510568
pyramid_w2,1,Q850,24,20,0.9946685010673297
pyramid_w2,1,Q850,24,21,0.9765839050046445
pyramid_w2,1,Q850,24,22,1.0113525665965946
pyramid_w2,1,Q850,24,23,1.0497509427336615
pyramid_w2,1,Q850,24,24,1.012753575309683
pyramid_w2,1,Q850,24,25,1.0255036850058055
pyramid_w2,1,Q850,24,26,1.059182426716681
pyramid_w2,1,Q850,24,27,1.0693892540070153
pyramid_w2,1,Q850,24,28,1.0822751319150912
pyramid_w2,1,Q850,24,29,1.1167357931922801
pyramid_w2,1,Q850,24,30,1.131500561175799
pyramid_w2,1,Q850,24,31,1.1958047190510335
pyramid_w2,1,Q850,24,32,1.2383043716400928
pyramid_w2,1,TP6h,24,1,0.6667892270866695
pyramid_w2,1,TP6h,24,2,0.5930194848129107
pyramid_w2,1,TP6h,24,3,0.5850633127398448
pyramid_w2,1,TP6h,24,4,0.49032700714082234
pyramid_w2,1,TP6h,24,5,0.4828239229177092
pyramid_w2,1,TP6h,24,6,0.4201387481601682
pyramid_w2,1,TP6h,24,7,0.4161905352654821
pyramid_w2,1,TP6h,24,8,0.39783193929740607
pyramid_w2,1,TP6h,24,9,0.368089373958116
pyramid_w2,1,TP6h,24,10,0.3396608006876856
pyramid_w2,1,TP6h,24,11,0.31576918034359613
pyramid_w2,1,TP6h,24,12,0.3030885952588515
pyramid_w2,1,TP6h,24,13,0.2894322734728362
pyramid_w2,1,TP6h,24,14,0.2610530988409263
pyramid_w2,1,TP6h,24,15,0.2494875790825626
pyramid_w2,1,TP6h,24,16,0.2511575351170545
pyramid_w2,1,TP6h,24,17,0.23488073302179366
pyramid_w2,1,TP6h,24,18,0.20992071134298557
pyramid_w2,1,TP6h,24,19,0.19220803725966956
pyramid_w2,1,TP6h,24,20,0.19284654326195314
pyramid_w2,1,TP6h,24,21,0.17850754519272416
pyramid_w2,1,TP6h,24,22,0.16471845471980373
pyramid_w2,1,TP6h,24,23,0.15799029577766394
pyramid_w2,1,TP6h,24,24,0.16252715836405612
pyramid_w2,1,TP6h,24,25,0.1503103619397351
pyramid_w2,1,TP6h,24,26,0.14572900286830281
pyramid_w2,1,TP6h,24,27,0.13463723068032538
pyramid_w2,1,TP6h,24,28,0.1368829908195881
pyramid_w2,1,TP6h,24,29,0.12742735379555997
pyramid_w2,1,TP6h,24,30,0.1333003563072384
pyramid_w2,1,TP6h,24,31,0.13564422541936605
pyramid_w2,1,TP6h,24,32,0.16169420636701334
pyramid_w2,1,Z500,120,1,0.9154152103398263
pyramid_w2,1,Z500,120,2,0.8262771415381565
pyramid_w2,1,Z500,120,3,0.721684269799385
pyramid_w2,1,Z500,120,4,0.5724737955203433
pyramid_w2,1,Z500,120,5,0.5200671836287815
pyramid_w2,1,Z500,120,6,0.5136933944361054
pyramid_w2,1,Z500,120,7,0.6302906121753358
pyramid_w2,1,Z500,120,8,0.810611919028766
pyramid_w2,1,Z500,120,9,1.2448637354691188
pyramid_w2,1,Z500,120,10,1.8505442569148043
pyramid_w2,1,Z500,120,11,2.911111458616942
pyramid_w2,1,Z500,120,12,4.6948225076411845
pyramid_w2,1,Z500,120,13,6.990265977819904
pyramid_w2,1,Z500,120,14,10.197360741736183
pyramid_w2,1,Z500,120,15,16.723721090826995
pyramid_w2,1,Z500,120,16,46.48958818985915
pyramid_w2,1,Z500,120,17,28.70643561402284
pyramid_w2,1,Z500,120,18,32.1608290860136
pyramid_w2,1,Z500,120,19,36.302541460696624
pyramid_w2,1,Z500,120,20,41.36939282791843
pyramid_w2,1,Z500,120,21,48.79397519332706
pyramid_w2,1,Z500,120,22,53.14448654055354
pyramid_w2,1,Z500,120,23,64.06258684417399
pyramid_w2,1,Z500,120,24,74.79727020571259
pyramid_w2,1,Z500,120,25,97.52847648181915
pyramid_w2,1,Z500,120,26,118.10056602557516
pyramid_w2,1,Z500,120,27,154.58236380508046
pyramid_w2,1,Z500,120,28,204.11350881626106
pyramid_w2,1,Z500,120,29,261.0454970415229
pyramid_w2,1,Z500,120,30,316.1483625224295
pyramid_w2,1,Z500,120,31,369.7588908004331
pyramid_w2,1,Z500,120,32,986.9888588440447
pyramid_w2,1,T850,120,1,0.9879068092020609
pyramid_w2,1,T850,120,2,0.9103099545754675
pyramid_w2,1,T850,120,3,0.9026070970263399
pyramid_w2,1,T850,120,4,0.8135841357950041
pyramid_w2,1,T850,120,5,0.72713947144299
pyramid_w2,1,T850,120,6,0.7356401951983377
pyramid_w2,1,T850,120,7,0.7687798391702864
pyramid_w2,1,T850,120,8,0.9019087471436343
pyramid_w2,1,T850,120,9,1.1216001748412971
pyramid_w2,1,T850,120,10,1.2972583080757036
pyramid_w2,1,T850,120,11,1.6767863901471127
pyramid_w2,1,T850,120,12,2.0105887567377905
pyramid_w2,1,T850,120,13,2.4401857324545455
pyramid_w2,1,T850,120,14,2.9202494093420843
pyramid_w2,1,T850,120,15,4.115700772253987
pyramid_w2,1,T850,120,16,7.957922985108885
pyramid_w2,1,T850,120,17,5.142550787091228
pyramid_w2,1,T850,120,18,4.91311644654751
pyramid_w2,1,T850,120,19,5.5928166607200485
pyramid_w2,1,T850,120,20,5.334545197615874
pyramid_w2,1,T850,120,21,5.427788455986821
pyramid_w2,1,T850,120,22,5.6884224829289725
pyramid_w2,1,T850,120,23,5.72256347104425
pyramid_w2,1,T850,120,24,6.150280121186888
pyramid_w2,1,T850,120,25,7.010115310554355
pyramid_w2,1,T850,120,26,7.790030025953807
pyramid_w2,1,T850,120,27,9.22456523507568
pyramid_w2,1,T850,120,28,11.421544866921124
pyramid_w2,1,T850,120,29,14.053856275289123
pyramid_w2,1,T850,120,30,17.146230548445207
pyramid_w2,1,T850,120,31,19.249660695864822
pyramid_w2,1,T850,120,32,44.077648931150016
pyramid_w2,1,Q850,120,1,0.9434647799017923
pyramid_w2,1,Q850,120,2,0.9109782658276366
pyramid_w2,1,Q850,120,3,0.9085940498848042
pyramid_w2,1,Q850,120,4,0.8887327846218438
pyramid_w2,1,Q850,120,5,0.8125463265815434
pyramid_w2,1,Q850,120,6,0.7672640364380828
pyramid_w2,1,Q850,120,7,0.7796836492468505
pyramid_w2,1,Q850,120,8,0.7699668686294879
pyramid_w2,1,Q850,120,9,0.7708389205379264
pyramid_w2,1,Q850,120,10,0.829115937716329
pyramid_w2,1,Q850,120,11,0.8651136307712352
pyramid_w2,1,Q850,120,12,0.8717695909090508
pyramid_w2,1,Q850,120,13,0.9838141809963091
pyramid_w2,1,Q850,120,14,1.0368073318116877
pyramid_w2,1,Q850,120,15,1.1272608898485277
pyramid_w2,1,Q850,120,16,1.9080044556029523
pyramid_w2,1,Q850,120,17,1.2442505715992924
pyramid_w2,1,Q850,120,18,1.32207700388963
pyramid_w2,1,Q850,120,19,1.3026560766905724
pyramid_w2,1,Q850,120,20,1.26791372625385
pyramid_w2,1,Q850,120,21,1.3233629076247297
pyramid_w2,1,Q850,120,22,1.253795639798296
pyramid_w2,1,Q850,120,23,1.2590725230890167
pyramid_w2,1,Q850,120,24,1.3047432157432832
pyramid_w2,1,Q850,120,25,1.3888506973603918
pyramid_w2,1,Q850,120,26,1.4253692007045036
pyramid_w2,1,Q850,120,27,1.5903726833510046
pyramid_w2,1,Q850,120,28,1.674084204867728
pyramid_w2,1,Q850,120,29,1.9277659808095469
pyramid_w2,1,Q850,120,30,2.088715935457459
pyramid_w2,1,Q850,120,31,2.234088745145293
pyramid_w2,1,Q850,120,32,4.280219034609285
pyramid_w2,1,TP6h,120,1,0.5508203230413584
pyramid_w2,1,TP6h,120,2,0.4517195506770969
pyramid_w2,1,TP6h,120,3,0.40437043639174175
pyramid_w2,1,TP6h,120,4,0.30175273311117584
pyramid_w2,1,TP6h,120,5,0.24351571079614004
pyramid_w2,1,TP6h,120,6,0.17647609460301464
pyramid_w2,1,TP6h,120,7,0.16755113739370775
pyramid_w2,1,TP6h,120,8,0.17028582460482716
pyramid_w2,1,TP6h,120,9,0.13792997457750342
pyramid_w2,1,TP6h,120,10,0.12811793751317455
pyramid_w2,1,TP6h,120,11,0.13076691748924243
pyramid_w2,1,TP6h,120,12,0.13772301139527565
pyramid_w2,1,TP6h,120,13,0.13752604597719745
pyramid_w2,1,TP6h,120,14,0.13061629010082187
pyramid_w2,1,TP6h,120,15,0.1512383645505379
pyramid_w2,1,TP6h,120,16,0.2754986521907146
pyramid_w2,1,TP6h,120,17,0.14380979210748848
pyramid_w2,1,TP6h,120,18,0.12093195267548926
pyramid_w2,1,TP6h,120,19,0.11902169659214656
pyramid_w2,1,TP6h,120,20,0.12072022516544957
pyramid_w2,1,TP6h,120,21,0.11175614871665066
pyramid_w2,1,TP6h,120,22,0.10556340469878267
pyramid_w2,1,TP6h,120,23,0.10040844181233945
pyramid_w2,1,TP6h,120,24,0.10300339809954001
pyramid_w2,1,TP6h,120,25,0.09549521899921008
pyramid_w2,1,TP6h,120,26,0.10009769815678476
pyramid_w2,1,TP6h,120,27,0.09765631427034857
pyramid_w2,1,TP6h,120,28,0.11622749981341973
pyramid_w2,1,TP6h,120,29,0.11578085508425029
pyramid_w2,1,TP6h,120,30,0.12211159649787584
pyramid_w2,1,TP6h,120,31,0.1301817970404457
pyramid_w2,1,TP6h,120,32,0.29826805523240485
pyramid_w2,2,Z500,24,1,0.9835754246660848
pyramid_w2,2,Z500,24,2,0.9956593802527648
pyramid_w2,2,Z500,24,3,0.9615378989976091
pyramid_w2,2,Z500,24,4,0.8394592386944633
pyramid_w2,2,Z500,24,5,0.755507118274694
pyramid_w2,2,Z500,24,6,0.681352501814679
pyramid_w2,2,Z500,24,7,0.6602265645540202
pyramid_w2,2,Z500,24,8,0.7282524525910004
pyramid_w2,2,Z500,24,9,0.8858151685961807
pyramid_w2,2,Z500,24,10,1.0961498950873703
pyramid_w2,2,Z500,24,11,1.2944434496319286
pyramid_w2,2,Z500,24,12,1.6408881584206487
pyramid_w2,2,Z500,24,13,2.0629562747402796
pyramid_w2,2,Z500,24,14,2.4163485279821604
pyramid_w2,2,Z500,24,15,3.0760032268937727
pyramid_w2,2,Z500,24,16,4.331663724263956
pyramid_w2,2,Z500,24,17,4.832717102205481
pyramid_w2,2,Z500,24,18,6.192600857717653
pyramid_w2,2,Z500,24,19,8.421759043846109
pyramid_w2,2,Z500,24,20,9.884975590715849
pyramid_w2,2,Z500,24,21,11.43709157509694
pyramid_w2,2,Z500,24,22,14.173448237682747
pyramid_w2,2,Z500,24,23,16.207050366457622
pyramid_w2,2,Z500,24,24,19.379497689446453
pyramid_w2,2,Z500,24,25,24.14210032583785
pyramid_w2,2,Z500,24,26,29.469137432176403
pyramid_w2,2,Z500,24,27,36.07437185024761
pyramid_w2,2,Z500,24,28,44.03977321817379
pyramid_w2,2,Z500,24,29,49.44426264643896
pyramid_w2,2,Z500,24,30,54.24750994725423
pyramid_w2,2,Z500,24,31,57.9786359105212
pyramid_w2,2,Z500,24,32,72.8430349293807
pyramid_w2,2,T850,24,1,0.9914316680878215
pyramid_w2,2,T850,24,2,0.9980726126397419
pyramid_w2,2,T850,24,3,0.9940514759670112
pyramid_w2,2,T850,24,4,0.9527353453589148
pyramid_w2,2,T850,24,5,0.924427468357402
pyramid_w2,2,T850,24,6,0.8968725989832961
pyramid_w2,2,T850,24,7,0.865915689365277
pyramid_w2,2,T850,24,8,0.8844761995498791
pyramid_w2,2,T850,24,9,0.9661207130923918
pyramid_w2,2,T850,24,10,1.0248679246880308
pyramid_w2,2,T850,24,11,1.0553976100208826
pyramid_w2,2,T850,24,12,1.1920664187009402
pyramid_w2,2,T850,24,13,1.263700564473618
pyramid_w2,2,T850,24,14,1.4231640325193924
pyramid_w2,2,T850,24,15,1.5374281645651666
pyramid_w2,2,T850,24,16,1.6328112011725358
pyramid_w2,2,T850,24,17,1.7535472125411677
pyramid_w2,2,T850,24,18,1.8238233443499199
pyramid_w2,2,T850,24,19,1.9662516033353412
pyramid_w2,2,T850,24,20,2.029056368885659
pyramid_w2,2,T850,24,21,2.220422201702318
pyramid_w2,2,T850,24,22,2.2904823419435827
pyramid_w2,2,T850,24,23,2.3188947765563555
pyramid_w2,2,T850,24,24,2.4162053843821587
pyramid_w2,2,T850,24,25,2.6094453685773593
pyramid_w2,2,T850,24,26,2.8041346701558587
pyramid_w2,2,T850,24,27,2.9434268411167595
pyramid_w2,2,T850,24,28,3.2207307843764643
pyramid_w2,2,T850,24,29,3.4762563879006505
pyramid_w2,2,T850,24,30,3.5574721903944226
pyramid_w2,2,T850,24,31,3.7114618022291386
pyramid_w2,2,T850,24,32,4.312566889846149
pyramid_w2,2,Q850,24,1,0.980983677651009
pyramid_w2,2,Q850,24,2,0.9868420959730957
pyramid_w2,2,Q850,24,3,0.9861962444983755
pyramid_w2,2,Q850,24,4,0.9613516983068328
pyramid_w2,2,Q850,24,5,0.9388435456283806
pyramid_w2,2,Q850,24,6,0.9105411223383859
pyramid_w2,2,Q850,24,7,0.8721445725205258
pyramid_w2,2,Q850,24,8,0.8869060631541176
pyramid_w2,2,Q850,24,9,0.8795013592573424
pyramid_w2,2,Q850,24,10,0.881058492719515
pyramid_w2,2,Q850,24,11,0.8733241137166974
pyramid_w2,2,Q850,24,12,0.8753266864947341
pyramid_w2,2,Q850,24,13,0.9243830547957868
pyramid_w2,2,Q850,24,14,0.9018009168844211
pyramid_w2,2,Q850,24,15,0.9453522679592389
pyramid_w2,2,Q850,24,16,0.9720793876357458
pyramid_w2,2,Q850,24,17,0.9605305639325132
pyramid_w2,2,Q850,24,18,0.924258775074507
pyramid_w2,2,Q850,24,19,0.963438637185951
pyramid_w2,2,Q850,24,20,0.9876316393169344
pyramid_w2,2,Q850,24,21,0.9678925136967543
pyramid_w2,2,Q850,24,22,1.0176891680838576
pyramid_w2,2,Q850,24,23,1.049261691639186
pyramid_w2,2,Q850,24,24,1.0186962522812817
pyramid_w2,2,Q850,24,25,1.0181945020401937
pyramid_w2,2,Q850,24,26,1.0590292513009196
pyramid_w2,2,Q850,24,27,1.0559464476495481
pyramid_w2,2,Q850,24,28,1.0736941963278845
pyramid_w2,2,Q850,24,29,1.0963033146538967
pyramid_w2,2,Q850,24,30,1.1400365480465038
pyramid_w2,2,Q850,24,31,1.190010408226836
pyramid_w2,2,Q850,24,32,1.2175249756874496
pyramid_w2,2,TP6h,24,1,0.6661221300580555
pyramid_w2,2,TP6h,24,2,0.5960698862744321
pyramid_w2,2,TP6h,24,3,0.5901250929987316
pyramid_w2,2,TP6h,24,4,0.4906061657231878
pyramid_w2,2,TP6h,24,5,0.47674139855888104
pyramid_w2,2,TP6h,24,6,0.4223261868566617
pyramid_w2,2,TP6h,24,7,0.41768807637884997
pyramid_w2,2,TP6h,24,8,0.40159765908459494
pyramid_w2,2,TP6h,24,9,0.36831103692285266
pyramid_w2,2,TP6h,24,10,0.3401750358056927
pyramid_w2,2,TP6h,24,11,0.3168472978032351
pyramid_w2,2,TP6h,24,12,0.3012491296730843
pyramid_w2,2,TP6h,24,13,0.2856343596808679
pyramid_w2,2,TP6h,24,14,0.2650616107541775
pyramid_w2,2,TP6h,24,15,0.2524719871425353
pyramid_w2,2,TP6h,24,16,0.2501634809266988
pyramid_w2,2,TP6h,24,17,0.23101260452569342
pyramid_w2,2,TP6h,24,18,0.21041734565756665
pyramid_w2,2,TP6h,24,19,0.1946912696267647
pyramid_w2,2,TP6h,24,20,0.18977023066317203
pyramid_w2,2,TP6h,24,21,0.17887471533109067
pyramid_w2,2,TP6h,24,22,0.16447393999883425
pyramid_w2,2,TP6h,24,23,0.15952767655178696
pyramid_w2,2,TP6h,24,24,0.1612536111118925
pyramid_w2,2,TP6h,24,25,0.14765781971774214
pyramid_w2,2,TP6h,24,26,0.14692762571701912
pyramid_w2,2,TP6h,24,27,0.13533276666696928
pyramid_w2,2,TP6h,24,28,0.13643304372546883
pyramid_w2,2,TP6h,24,29,0.12771582619959707
pyramid_w2,2,TP6h,24,30,0.1295179048675467
pyramid_w2,2,TP6h,24,31,0.13418963334461775
pyramid_w2,2,TP6h,24,32,0.16711730016145449
pyramid_w2,2,Z500,120,1,0.9239585908714771
pyramid_w2,2,Z500,120,2,0.8560177791619523
pyramid_w2,2,Z500,120,3,0.7079225382117186
pyramid_w2,2,Z500,120,4,0.5579659769555093
pyramid_w2,2,Z500,120,5,0.5163067394200689
pyramid_w2,2,Z500,120,6,0.4994324274443043
pyramid_w2,2,Z500,120,7,0.5799700068524449
pyramid_w2,2,Z500,120,8,0.7453445288065038
pyramid_w2,2,Z500,120,9,1.1584605884956214
pyramid_w2,2,Z500,120,10,1.712261069805019
pyramid_w2,2,Z500,120,11,2.7119836487567697
pyramid_w2,2,Z500,120,12,4.500499188846549
pyramid_w2,2,Z500,120,13,6.976399262058939
pyramid_w2,2,Z500,120,14,9.049942389416048
pyramid_w2,2,Z500,120,15,13.721418055394492
pyramid_w2,2,Z500,120,16,41.65358892834655
